"Density","Energy","Grid_Velocity:0","Grid_Velocity:1","Grid_Velocity:2","Mach","Momentum:0","Momentum:1","Momentum:2","Pressure","Pressure_Coefficient","Temperature","Points:0","Points:1","Points:2"
0.00016452,757.75,0.044845,0,-0.5685,0.2797,-0.060196,-0.041151,0.0051686,296.6,-0.8321,1050.2,0.99498,1.6,0.054822
0.00016425,752.65,0.044367,0,-0.57171,0.28097,-0.060234,-0.041093,0.0053259,294.55,-0.84003,1044.7,0.9989,1.6,0.054237
0.00020342,1051.9,0.057387,0,-0.47313,0.23887,-0.06544,-0.048228,0.010831,414.13,-0.37832,1186.1,0.87839,1.6,0.070154
0.000206,1071.4,0.056512,0,-0.48048,0.23987,-0.066873,-0.049043,0.010955,421.78,-0.34881,1192.9,0.88737,1.6,0.069085
0.00016806,786.57,0.045616,0,-0.56304,0.27645,-0.06106,-0.041946,0.0054398,308.06,-0.78786,1065.9,0.9883,1.6,0.055764
0.00020712,1084.6,0.053407,0,-0.50595,0.24542,-0.069367,-0.050312,0.010202,426.66,-0.32997,1200.3,0.9185,1.6,0.065288
0.00019566,999.8,0.051049,0,-0.52389,0.25425,-0.067431,-0.048069,0.0081012,392.83,-0.46056,1168.9,0.94043,1.6,0.062406
0.00017583,867.39,0.060537,0,-0.44424,0.23848,-0.055271,-0.040815,0.0076768,341.52,-0.65868,1129.7,0.84307,1.6,0.074004
0.00038241,1031.1,0.072925,0,-0.034915,1.5623,0.5653,0.010893,0.021335,244.98,-1.0314,373.24,0.34268,1.6,0.089149
0.00037249,1010.3,0.07371,0,-0.059373,1.5306,0.54575,0.010159,0.01463,244.03,-1.0351,381.75,0.37258,1.6,0.090108
0.00036289,990.4,0.07415,0,-0.078421,1.4952,0.52589,0.0092474,0.010286,243.63,-1.0366,391.19,0.39587,1.6,0.090647
0.0003419,946.95,0.074593,0,-0.10941,1.4113,0.4815,0.0070317,0.005179,243.08,-1.0388,414.57,0.43375,1.6,0.091187
0.00016436,752.37,0.044231,0,-0.57261,0.28124,-0.060302,-0.041125,0.0053835,294.43,-0.8405,1043.6,1,1.6,0.054072
0.00032907,919.92,0.074731,0,-0.12541,1.3584,0.45415,0.0055548,0.0029953,242.57,-1.0407,429.67,0.45331,1.6,0.091356
0.00029264,843.19,0.074796,0,-0.15995,1.1994,0.37668,0.0014669,-0.00098436,240.2,-1.0499,479.21,0.49553,1.6,0.091435
0.0002786,813.26,0.074746,0,-0.17169,1.1348,0.34669,-0.00022404,-0.0021409,238.96,-1.0547,500.25,0.50989,1.6,0.091374
0.00023123,714.6,0.074321,0,-0.2068,0.88581,0.24436,-0.0058699,-0.0042757,233.91,-1.0741,591.51,0.5528,1.6,0.090856
0.00021886,689.32,0.074151,0,-0.21599,0.8123,0.21695,-0.0075251,-0.0045328,232.51,-1.0795,619.84,0.56404,1.6,0.090647
0.00017806,614.37,0.073283,0,-0.25007,0.51162,0.12188,-0.013422,-0.0040387,228.47,-1.0952,750.16,0.6057,1.6,0.089587
0.00017049,602.85,0.073037,0,-0.25789,0.44291,0.10234,-0.014853,-0.003667,228.42,-1.0953,781.13,0.61526,1.6,0.089286
0.00015018,590.41,0.07179,0,-0.29082,0.19809,0.038469,-0.020194,-0.0013665,233.36,-1.0763,906.5,0.65552,1.6,0.087762
0.00014716,590.54,0.071481,0,-0.29788,0.16024,0.027314,-0.021289,-0.00087381,234.51,-1.0718,928.48,0.66415,1.6,0.087383
0.00013863,596.03,0.069876,0,-0.32963,0.1275,-0.0074386,-0.024886,0.00070173,237.33,-1.0609,997.82,0.70296,1.6,0.085421
0.0001366,592.7,0.069501,0,-0.33613,0.13485,-0.012905,-0.025386,0.00081325,235.87,-1.0666,1005.9,0.71091,1.6,0.084963
0.00012859,568.04,0.067521,0,-0.36624,0.19249,-0.028057,-0.026514,0.00078794,224.87,-1.109,1018.9,0.74772,1.6,0.082542
0.00012787,566.04,0.0671,0,-0.37198,0.20142,-0.030139,-0.026768,0.00087897,223.87,-1.1129,1020,0.75473,1.6,0.082028
0.00013345,602.65,0.064749,0,-0.4008,0.23044,-0.038526,-0.029479,0.0020248,237.52,-1.0602,1036.8,0.78996,1.6,0.079154
0.00018479,919.59,0.049334,0,-0.53678,0.26135,-0.065091,-0.045769,0.0064079,360.94,-0.58371,1137.6,0.9562,1.6,0.060309
0.00013621,618.44,0.064361,0,-0.40521,0.23306,-0.040004,-0.030307,0.0023204,243.67,-1.0365,1042.2,0.79536,1.6,0.07868
0.00016909,822.9,0.061272,0,-0.43744,0.23838,-0.052823,-0.038997,0.0068938,324,-0.7263,1116,0.83476,1.6,0.074903
0.00017055,831.91,0.061156,0,-0.43859,0.2384,-0.053316,-0.039384,0.0070996,327.55,-0.7126,1118.9,0.83616,1.6,0.074762
0.00082907,2006.3,0.0036329,0,0.2454,0.17563,0.0098148,0.028942,0.16462,794.99,1.0921,558.61,-1.3553e-20,1.6,0.0044411
0.00082021,1989,0.005182,0,0.24527,0.23664,0.026265,0.028439,0.21939,782.42,1.0436,555.7,0.00016752,1.6,0.0063348
0.00056724,1484.3,0.029051,0,0.23224,1.1523,0.51442,0.019814,0.4374,432.41,-0.30776,444.42,0.016098,1.6,0.035514
0.00053806,1404,0.02998,0,0.23115,1.1278,0.49608,0.018717,0.38773,414.12,-0.37839,448.38,0.017431,1.6,0.03665
0.0007124,1824.7,0.020875,0,0.23953,0.95038,0.39696,0.02458,0.60284,582.52,0.27182,476.22,0.0071874,1.6,0.025519
0.00070409,1816.6,0.022082,0,0.23874,1.0204,0.44069,0.024386,0.61858,562.61,0.19492,465.52,0.0081418,1.6,0.026995
0.00068725,1783.9,0.023359,0,0.23775,1.079,0.47827,0.023925,0.60801,538.41,0.10149,456.16,0.0093604,1.6,0.028555
0.00074037,1853.6,0.016666,0,0.24194,0.7174,0.25592,0.02516,0.52876,648.06,0.52487,509.95,0.0042322,1.6,0.020374
0.0007326,1846,0.017905,0,0.24128,0.7851,0.29614,0.024991,0.55427,629.46,0.45304,500.44,0.0050443,1.6,0.021889
0.00075047,1868.5,0.015342,0,0.24252,0.65271,0.21943,0.025494,0.49785,667.38,0.59946,517.95,0.0035288,1.6,0.018755
0.00079076,1936.2,0.010457,0,0.2443,0.43384,0.10082,0.026831,0.37738,735.71,0.86328,542.03,0.0013494,1.6,0.012783
0.00077721,1912.2,0.012046,0,0.24377,0.50209,0.13696,0.026356,0.41772,713.94,0.77921,535.03,0.0019932,1.6,0.014726
0.0006417,1681.3,0.026144,0,0.23533,1.1669,0.53125,0.022565,0.55735,487.1,-0.096616,442.07,0.01232,1.6,0.03196
0.0006111,1605.1,0.027658,0,0.23387,1.1895,0.54217,0.021478,0.51207,459.86,-0.20176,438.4,0.014102,1.6,0.033811
0.00080336,1958.1,0.0081824,0,0.24479,0.35032,0.066088,0.027507,0.31324,756.39,0.94312,548.45,0.00075447,1.6,0.010003
0.00072311,1836.7,0.019419,0,0.24047,0.86774,0.34523,0.024768,0.58541,606.75,0.36536,488.84,0.0060364,1.6,0.023739
0.00066917,1750,0.02479,0,0.23663,1.1483,0.52225,0.023434,0.59853,511.23,-0.0034188,445.08,0.010728,1.6,0.030305
0.00076267,1886.4,0.013751,0,0.24321,0.57532,0.17573,0.025832,0.46099,690.58,0.68902,527.52,0.002684,1.6,0.01681
0.00081287,1974.6,0.0064709,0,0.24515,0.28744,0.03995,0.027973,0.26497,771.99,1.0033,553.28,0.00030684,1.6,0.0079105
0.00083991,2029.4,0.0012336,0,0.2454,0.11081,-0.0019879,0.029696,0.10219,808.6,1.1447,560.85,0,1.6,0.001508
0.00084414,2038.8,0.00016224,0,0.24536,0.088225,-0.0043306,0.030028,0.079109,813.42,1.1633,561.38,5.5533e-05,1.6,0.00019834
0.00084478,2040.3,-6.8753e-12,0,0.24535,0.084788,-0.0046852,0.030072,0.075614,814.16,1.1661,561.46,6.3952e-05,1.6,1.8974e-19
0.00052492,1372,0.030852,0,0.22993,1.1443,0.50054,0.018109,0.36683,401.69,-0.42634,445.72,0.018916,1.6,0.037716
0.00048168,1268,0.035322,0,0.22281,1.2107,0.52057,0.01586,0.28988,359.62,-0.58881,434.93,0.027616,1.6,0.04318
0.00047565,1253.4,0.03629,0,0.22104,1.2203,0.52373,0.01551,0.2763,353.82,-0.6112,433.37,0.02978,1.6,0.044363
0.00047308,1247.3,0.037088,0,0.21948,1.2256,0.52651,0.015413,0.2681,351.22,-0.62122,432.51,0.031696,1.6,0.045339
0.00046927,1238.2,0.038357,0,0.21691,1.233,0.53058,0.01529,0.25527,347.41,-0.63592,431.31,0.034834,1.6,0.046891
0.00046724,1233.3,0.039095,0,0.21537,1.2364,0.53268,0.015206,0.24791,345.46,-0.64345,430.75,0.036716,1.6,0.047792
0.00050432,1321.9,0.032221,0,0.22802,1.1705,0.50768,0.017062,0.33415,382.17,-0.50172,441.48,0.021247,1.6,0.039389
0.00049402,1297.5,0.03357,0,0.22582,1.1894,0.51373,0.016508,0.31483,371.79,-0.5418,438.39,0.023937,1.6,0.041038
0.00046604,1230.7,0.039801,0,0.21381,1.2403,0.53554,0.015243,0.24138,344.06,-0.64886,430.1,0.038627,1.6,0.048656
0.00048651,1279.7,0.034553,0,0.22422,1.2033,0.51815,0.016088,0.30074,364.22,-0.57104,436.14,0.025898,1.6,0.04224
0.00047092,1242.2,0.037746,0,0.21819,1.23,0.52876,0.015302,0.26134,349.03,-0.62968,431.79,0.033275,1.6,0.046144
0.00046502,1228.4,0.040387,0,0.21251,1.2437,0.53792,0.015248,0.23597,342.87,-0.65348,429.55,0.040212,1.6,0.049372
0.00046394,1226.2,0.040963,0,0.21116,1.249,0.5407,0.015316,0.23078,341.39,-0.65918,428.69,0.041867,1.6,0.050077
0.00046263,1223.6,0.041658,0,0.20952,1.2553,0.54404,0.015315,0.22452,339.6,-0.66608,427.65,0.043863,1.6,0.050926
0.00046052,1219.3,0.042334,0,0.20783,1.2656,0.54741,0.015339,0.21854,336.74,-0.67714,425.98,0.04593,1.6,0.051752
0.0004587,1215.7,0.042928,0,0.20635,1.2745,0.55041,0.01533,0.2133,334.25,-0.68675,424.52,0.047747,1.6,0.052478
0.00045394,1205.3,0.043713,0,0.20425,1.2923,0.5535,0.015124,0.20489,328.53,-0.70883,421.61,0.050316,1.6,0.053437
0.00045114,1199.2,0.044168,0,0.20303,1.3025,0.5552,0.014973,0.19996,325.21,-0.72165,419.96,0.051803,1.6,0.053994
0.00044967,1195.9,0.044336,0,0.20255,1.307,0.55548,0.014816,0.19787,323.59,-0.72791,419.22,0.052393,1.6,0.0542
0.00043986,1173.2,0.045386,0,0.19952,1.3347,0.55618,0.013899,0.18418,313.11,-0.76837,414.71,0.056092,1.6,0.055483
0.00043113,1154.1,0.046641,0,0.19557,1.3699,0.55945,0.013415,0.17183,302.66,-0.80871,408.96,0.060925,1.6,0.057018
0.00042937,1150.3,0.046896,0,0.19477,1.3771,0.56014,0.013296,0.16933,300.54,-0.81689,407.79,0.061905,1.6,0.057329
0.0004271,1145,0.047171,0,0.19381,1.3833,0.55977,0.013228,0.16612,298.23,-0.82583,406.77,0.063074,1.6,0.057665
0.00041777,1123,0.048317,0,0.18982,1.4091,0.55836,0.012648,0.15275,288.69,-0.86266,402.58,0.067948,1.6,0.059066
0.00041059,1105.6,0.049425,0,0.18558,1.4261,0.55604,0.012442,0.14154,281.79,-0.88931,399.81,0.073137,1.6,0.060421
0.00040849,1100.5,0.049744,0,0.18436,1.431,0.55532,0.012349,0.1383,279.78,-0.89706,399.01,0.074631,1.6,0.060811
0.00040708,1097.1,0.050082,0,0.18294,1.4343,0.55487,0.012311,0.13565,278.44,-0.9022,398.48,0.076358,1.6,0.061223
0.00040253,1086.1,0.0512,0,0.17826,1.4455,0.55358,0.011992,0.12695,274.08,-0.91906,396.68,0.082084,1.6,0.06259
0.00039972,1079.1,0.052107,0,0.17414,1.4507,0.55248,0.011698,0.12031,271.6,-0.92864,395.85,0.087125,1.6,0.063699
0.00039787,1074.5,0.052644,0,0.1717,1.4537,0.55152,0.011498,0.11628,270.02,-0.93472,395.39,0.090101,1.6,0.064355
0.00039656,1071.2,0.053136,0,0.16928,1.4554,0.55085,0.011237,0.11271,268.97,-0.93878,395.14,0.093065,1.6,0.064958
0.00039336,1063.1,0.054137,0,0.16433,1.4587,0.5487,0.010513,0.10524,266.49,-0.94837,394.68,0.099108,1.6,0.066181
0.00039228,1060.7,0.055045,0,0.15939,1.4614,0.54881,0.010235,0.10048,265.52,-0.9521,394.33,0.10515,1.6,0.06729
0.0003912,1058.4,0.056015,0,0.1541,1.4643,0.54903,0.0098587,0.095422,264.54,-0.95588,393.97,0.11162,1.6,0.068477
0.00038963,1054.8,0.057091,0,0.14756,1.4675,0.54869,0.0096165,0.089644,263.21,-0.96102,393.55,0.11961,1.6,0.069792
0.00038855,1052.4,0.05783,0,0.14307,1.4699,0.54847,0.0093688,0.085677,262.28,-0.96461,393.26,0.12511,1.6,0.070696
0.00038781,1050.7,0.058538,0,0.13831,1.4723,0.5485,0.0092423,0.082665,261.54,-0.96749,392.89,0.13092,1.6,0.071561
0.00038659,1047.9,0.059684,0,0.1306,1.4763,0.54855,0.0089879,0.077786,260.31,-0.97223,392.29,0.14034,1.6,0.072962
0.00038474,1043,0.06126,0,0.11888,1.4841,0.54869,0.0088284,0.070748,258.06,-0.98089,390.77,0.15467,1.6,0.074888
0.00038432,1041.9,0.06157,0,0.11658,1.4856,0.54863,0.0087875,0.06935,257.6,-0.98269,390.49,0.15749,1.6,0.075267
0.00038425,1041.7,0.061686,0,0.11561,1.4865,0.54878,0.0087944,0.068806,257.41,-0.98341,390.28,0.15867,1.6,0.07541
0.00038237,1035.8,0.063411,0,0.10116,1.4998,0.54988,0.0087938,0.060443,254.2,-0.9958,387.31,0.17633,1.6,0.077518
0.00038439,1039.4,0.065144,0,0.084276,1.5185,0.55716,0.0091289,0.054485,252.63,-1.0019,382.9,0.19697,1.6,0.079637
0.00038502,1040.5,0.065697,0,0.07889,1.5245,0.55948,0.0092364,0.052585,252.12,-1.0038,381.49,0.20356,1.6,0.080313
0.00038577,1041.7,0.066296,0,0.071927,1.5317,0.56214,0.0094136,0.050294,251.47,-1.0064,379.77,0.21207,1.6,0.081045
0.00038782,1045,0.067812,0,0.054303,1.55,0.56912,0.0098614,0.044521,249.89,-1.0125,375.38,0.23362,1.6,0.082899
0.00038834,1045,0.069137,0,0.035505,1.5615,0.57237,0.010259,0.039085,248.41,-1.0182,372.66,0.2566,1.6,0.084518
0.00038892,1045.5,0.070032,0,0.022996,1.57,0.57506,0.010556,0.035617,247.42,-1.022,370.62,0.27189,1.6,0.085612
0.00038852,1044.2,0.070582,0,0.013573,1.5724,0.57507,0.010718,0.033137,246.83,-1.0243,370.12,0.28341,1.6,0.086285
0.00038608,1038.8,0.072181,0,-0.016993,1.5718,0.57199,0.010975,0.026009,245.6,-1.029,370.61,0.32077,1.6,0.088239
0.00034683,1549.6,0.0081802,0,-0.77885,0.21127,-0.093974,-0.063421,0.019968,612.18,0.38633,1028.8,1.2521,1.6,0.01
0.00033798,1554.6,0.0098335,0,-0.7709,0.22363,-0.098657,-0.065865,0.020857,613.23,0.3904,1057,1.2424,1.6,0.012021
0.00032829,1541.6,0.011925,0,-0.7605,0.23386,-0.10104,-0.067591,0.021521,607.31,0.36754,1078.2,1.2297,1.6,0.014577
0.00032172,1534.1,0.01338,0,-0.75327,0.24123,-0.1029,-0.0689,0.021913,603.8,0.35397,1093.4,1.2208,1.6,0.016356
0.00031673,1516.7,0.014405,0,-0.748,0.24471,-0.1029,-0.069055,0.021741,596.69,0.3265,1097.6,1.2144,1.6,0.01761
0.00029869,1446.1,0.017907,0,-0.72974,0.25658,-0.10181,-0.069319,0.021094,567.97,0.21562,1107.9,1.1921,1.6,0.021891
0.00028822,1392.1,0.019932,0,-0.71886,0.26123,-0.09994,-0.067936,0.020667,546.39,0.13232,1104.2,1.1788,1.6,0.024366
0.00026845,1285.6,0.023287,0,-0.70046,0.26886,-0.095082,-0.065257,0.019005,504.05,-0.031153,1094,1.1563,1.6,0.028468
0.00024306,1142.2,0.027275,0,-0.67788,0.27634,-0.088073,-0.059736,0.01695,447.31,-0.25025,1071.5,1.1287,1.6,0.033343
0.00023233,1081,0.028865,0,-0.66878,0.27963,-0.08476,-0.057516,0.015921,423.16,-0.34349,1061.1,1.1176,1.6,0.035287
0.00021097,964.04,0.032,0,-0.65011,0.28464,-0.077736,-0.052485,0.013262,377.1,-0.52129,1039.2,1.0947,1.6,0.039119
0.00016791,743.37,0.039853,0,-0.6017,0.28997,-0.062505,-0.042151,0.0072479,290.51,-0.85563,1008.3,1.0356,1.6,0.048719
0.00018571,828.22,0.035961,0,-0.62617,0.28954,-0.069272,-0.046432,0.010024,323.69,-0.72753,1014.9,1.0655,1.6,0.043961
0.00019435,871.52,0.034439,0,-0.63565,0.2885,-0.072168,-0.048643,0.011268,340.68,-0.66193,1021.3,1.0771,1.6,0.0421
